Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,class_label,subtype
6,1748992,21,51,4084.0,26300.0,878.0,0.0,194.4761904761904,279.7433858105709,1220.0,0.0,515.6862745098041,545.7097943118148,17372.292154566745,41.16656908665105,24633.69014084508,101129.59264239574,747066.0,0.0,1736507.0,86825.35,180144.83432396248,747066.0,102.0,1710848.0,34216.95999999999,120534.53009144604,752261.0,0.0,0,432,1044,12.006915983606556,29.15965310304449,0.0,1220.0,416.21917808219166,502.2929713539074,252298.22907153724,0,1,0,0,2.0,422.0,194.47619047619048,515.6862745098039,21,4084,51,26300,166,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,1781901,7,12,1057.0,6094.0,964.0,0.0,151.00000000000003,360.1707928191846,1220.0,0.0,507.8333333333333,546.3834539843596,4013.129797895618,10.662769704938714,98994.5,370160.6646427133,1578745.0,0.0,1768694.0,294782.3333333333,630152.6851158112,1578745.0,320.0,203068.0,18460.727272727272,42911.975545506895,145423.0,0.0,0,140,264,3.928388838661632,6.734380866277083,0.0,1220.0,357.54999999999995,500.5115777618777,250511.83947368417,0,1,0,0,1.0,376.3684210526316,151.0,507.8333333333333,7,1057,12,6094,166,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,1596,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.1328320802006,1596.0,0.0,1596.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,626.5664160401003,626.5664160401003,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,0.0,0.0,0.0,1,0,1,0,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,1,1,0.0,41.0,15.5,46.0,2,31,1,46,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,177,2,2,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,0.0,19.5,27.577164466275352,355932.20338983054,22598.870056497177,59.0,54.69003565550127,108.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,0.0,108.0,108.0,1,40,40,11299.435028248588,11299.435028248588,0.0,39.0,20.4,19.603571103245446,384.3,0,0,1,1,1.0,25.5,12.0,19.5,2,24,2,39,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,0,1,1,0.0,34.0,12.0,39.0,2,24,1,39,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,0,1,1,0.0,34.0,12.0,39.0,2,24,1,39,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,1,1,1.0,24.0,0.0,24.0,1,0,1,24,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,15192,8,2,6606.0,0.0,1320.0,0.0,825.75,682.1323185423778,0.0,0.0,0.0,0.0,434834.1232227488,658.2411795681937,1688.0,4465.138827628991,13521.0,0.0,15192.0,2170.285714285714,5036.242008822508,13521.0,0.0,1567.0,1567.0,0.0,1567.0,1567.0,0,160,40,526.592943654555,131.64823591363876,0.0,1320.0,600.5454545454546,688.8274622336661,474483.2727272728,0,0,0,1,0.0,660.6,825.75,0.0,8,6606,2,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,268185,23,45,1767.0,46949.0,1236.0,0.0,76.82608695652176,269.0418440205763,1220.0,0.0,1043.3111111111111,408.6812395444102,181650.726177825,253.55631373865052,4002.761194029848,13340.942000370856,80087.0,0.0,252014.0,11455.18181818182,23339.568316561967,80199.0,39.0,211674.0,4810.772727272728,19472.58860237587,126921.0,0.0,0,460,924,85.76169435277886,167.7946193858717,0.0,1236.0,706.0289855072466,589.9226013792601,348008.6756180734,0,1,0,0,1.0,716.4117647058823,76.82608695652173,1043.3111111111111,23,1767,45,46949,166,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,268114,7,13,1101.0,9889.0,1008.0,0.0,157.28571428571428,376.7274497943724,1220.0,0.0,760.6923076923077,546.0939150938821,40990.02663046316,74.59513490530148,14111.263157894737,55000.21097115306,241046.0,0.0,262940.0,43823.333333333336,96672.75558432512,241046.0,117.0,27041.0,2253.4166666666665,3063.7645428855044,7087.0,0.0,0,140,284,26.108297216855515,48.48683768844596,0.0,1220.0,523.3333333333334,564.5524185877989,318719.4333333333,0,1,0,0,1.0,549.5,157.28571428571428,760.6923076923077,7,1101,13,9889,166,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,268629,12,19,676.0,8297.0,336.0,0.0,56.33333333333333,96.31985855219656,1320.0,0.0,436.6842105263159,588.8450138129706,33402.94607060295,115.40079440417826,8954.3,34224.57110902271,188134.0,0.0,253038.0,23003.454545454544,60182.50193264423,203436.0,39.0,80495.0,4471.944444444444,7127.748101380408,21412.0,0.0,0,240,404,44.67127525323029,70.72951915094797,0.0,1320.0,280.4062500000001,491.4924512513868,241564.82963709685,0,1,0,0,1.0,289.4516129032258,56.333333333333336,436.6842105263158,12,676,19,8297,1047,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,268435,11,18,787.0,6761.0,535.0,0.0,71.54545454545455,157.78616139342742,1320.0,0.0,375.6111111111111,525.4407829050475,28118.538938662998,108.03360217557324,9586.964285714284,29011.2487832158,153429.0,0.0,252362.0,25236.2,53493.833411587424,173756.0,189.0,115006.0,6765.058823529411,8827.703222459595,22579.0,0.0,0,220,384,40.97826289418296,67.05533928139029,0.0,1320.0,251.6,440.97060657380433,194455.07586206892,0,1,0,0,1.0,260.2758620689655,71.54545454545455,375.6111111111111,11,787,18,6761,1041,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,511540,8,13,1012.0,6077.0,782.0,0.0,126.5,268.1683905949501,1220.0,0.0,467.4615384615384,569.3377169110051,13858.15381006373,41.05250811275756,25577.0,108514.0375556618,486525.0,0.0,506745.0,72392.14285714284,185085.4936909144,492069.0,175.0,510671.0,42555.91666666667,139835.71389732396,486525.0,0.0,0,160,284,15.639050709621928,25.41345740313563,0.0,1220.0,322.2272727272727,491.7247518701205,241793.2316017316,0,1,0,0,1.0,337.57142857142856,126.5,467.46153846153845,8,1012,13,6077,166,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,24008,2,6,191.0,2865.0,191.0,0.0,95.5,135.0573952066306,1460.0,0.0,477.5,696.019468118529,127290.90303232256,333.22225924691764,3429.714285714286,8558.619334025898,22820.0,0.0,100.0,100.0,0.0,100.0,100.0,24008.0,4801.6,10166.924279249846,22971.0,0.0,0,40,140,83.30556481172941,249.91669443518825,0.0,1460.0,339.55555555555554,590.4502754489812,348631.5277777777,0,1,0,0,3.0,382.0,95.5,477.5,2,191,6,2865,16384,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,709,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.8744710860365,709.0,0.0,709.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1410.4372355430182,1410.4372355430182,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,0.0,0.0,0.0,1,0,1,0,513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,1,1,0.0,41.0,15.5,46.0,2,31,1,46,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,6422917,6,13,243.0,7084.0,179.0,0.0,40.5,72.51965250881999,1320.0,0.0,544.9230769230768,626.7268758582776,1140.7589417705385,2.958157485142654,356828.7222222222,1496941.9003513092,6354937.0,0.0,6408041.0,1281608.2,2836096.141419169,6354937.0,1566.0,67897.0,5658.083333333334,8055.875026772058,23313.0,0.0,0,120,284,0.9341549953082066,2.0240024898344475,0.0,1320.0,366.35,558.4548490442648,311871.81842105265,0,1,0,0,2.0,385.6315789473685,40.5,544.9230769230769,6,243,13,7084,1048,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,5140694,7,13,94.0,5512.0,64.0,0.0,13.42857142857143,24.945655218609,1220.0,0.0,424.0,505.1211075903811,1090.5142379608667,3.8905252870526814,270562.84210526315,1157646.2714720503,5050814.0,0.0,5130576.0,855096.0,2055544.4796443596,5050814.0,140.0,41311.0,3442.583333333333,5970.009859262962,15474.0,0.0,0,140,284,1.3616838504684388,2.5288414365842438,0.0,1220.0,266.95238095238096,442.0020900618544,195365.8476190476,0,1,0,0,1.0,280.3,13.428571428571429,424.0,7,94,13,5512,166,2,89740.0,0.0,89740.0,89740.0,5050814.0,0.0,5050814.0,5050814.0,LEGIT,none
6,0,1,1,0.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,26.0,17.333333333333336,15.01110699893027,225.3333333333333,0,0,1,1,1.0,26.0,0.0,26.0,1,0,1,26,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,6030964,19,31,5832.0,3540.0,1320.0,0.0,306.9473684210527,442.8018711297677,1068.0,0.0,114.1935483870968,251.26021297383295,1553.980425019947,8.290548575650593,123080.89795918368,478101.82860214886,2555062.0,0.0,6016032.0,334224.0,755774.7330231643,2555062.0,55.0,3475857.0,115861.90000000002,410748.2165158963,1754991.0,0.0,0,380,716,3.150408458747225,5.140140116903368,0.0,1320.0,183.76470588235293,343.37714473944214,117907.8635294118,0,1,0,0,1.0,187.44,306.94736842105266,114.19354838709675,19,5832,31,3540,166,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,5928529,16,33,6983.0,23859.0,1237.0,0.0,436.4375,559.9308253406547,1220.0,0.0,723.0,580.5951687708055,5202.302291175433,8.265119391336366,123511.02083333334,677065.8433322824,4671687.0,0.0,5921617.0,394774.4666666667,1194062.2137527524,4671687.0,44.0,1215916.0,37997.375,122568.27292278453,669752.0,0.0,0,320,684,2.698814495130242,5.566304896206124,0.0,1237.0,616.8400000000001,584.8925022460738,342099.23918367346,0,1,0,0,2.0,629.4285714285714,436.4375,723.0,16,6983,33,23859,166,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,24.0,39.0,24.0,0.0,12.0,16.97056274847714,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,0,1,1,0.0,34.0,12.0,39.0,2,24,1,39,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,2792221,8,13,752.0,7990.0,439.0,0.0,94.0,149.8637476414588,1460.0,0.0,614.6153846153846,698.3013363944367,3130.841004347435,7.520894656977367,139611.05,562200.497597701,2522820.0,0.0,2773085.0,396155.0,939638.9415458116,2522820.0,145.0,221037.0,18419.75,46836.933608434585,165432.0,0.0,0,160,284,2.865102726467568,4.655791930509799,0.0,1460.0,397.3636363636364,598.2682584684809,357924.90909090906,0,1,0,0,1.0,416.2857142857143,94.0,614.6153846153846,8,752,13,7990,1161,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,892,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,26905.82959641256,3363.2286995515697,446.0,531.7442994522837,822.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,70.0,1,20,40,1121.0762331838564,2242.152466367713,0.0,24.0,12.0,13.856406460551018,192.0,0,0,1,1,2.0,16.0,0.0,12.0,1,0,2,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,34133,3,2,1761.0,0.0,1761.0,0.0,587.0,1016.7138240429308,0.0,0.0,0.0,0.0,51592.30070606159,146.4858055254446,8533.25,13779.602132016244,28970.0,63.0,5100.0,2550.0,2937.3215690489183,4627.0,473.0,28970.0,28970.0,0.0,28970.0,28970.0,0,60,64,87.89148331526675,58.59432221017784,0.0,1761.0,293.5,718.9252395068628,516853.5,0,1,0,0,0.0,352.2,587.0,0.0,3,1761,2,0,65535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,5045,6,2,4086.0,0.0,1320.0,0.0,681.0,701.4998218103837,0.0,0.0,0.0,0.0,809910.8027750248,1585.7284440039643,720.7142857142857,1379.4929882974775,3774.0,0.0,5045.0,1009.0,1581.684545034186,3774.0,0.0,838.0,838.0,0.0,838.0,838.0,0,120,40,1189.2963330029731,396.4321110009911,0.0,1320.0,454.0,650.7718494218999,423504.0,0,0,0,1,0.0,510.75,681.0,0.0,6,4086,2,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,112048,11,13,2371.0,6030.0,1771.0,0.0,215.5454545454545,525.8833261544548,1320.0,0.0,463.8461538461539,572.1036977905676,74976.79565900328,214.19391689276023,4871.652173913045,8470.009180035251,25569.0,0.0,89794.0,8979.4,9927.276153216562,26690.0,31.0,83566.0,6963.833333333332,12190.565247789213,30901.0,0.0,0,220,284,98.17221190918178,116.02170498357847,0.0,1771.0,336.04,546.890564921356,299089.2899999999,0,1,0,0,1.0,350.0416666666667,215.54545454545453,463.84615384615387,11,2371,13,6030,1047,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,112058,5,8,1830.0,4078.0,1756.0,0.0,366.0,777.6940272369334,1320.0,0.0,509.75,672.1355624319503,52722.6971746774,116.01135126452373,9338.166666666668,15659.579524329123,50596.0,0.0,95749.0,23937.25,34221.18769003593,73560.0,481.0,61462.0,8780.285714285714,11236.714744003037,24974.0,0.0,0,100,184,44.61975048635528,71.39160077816844,0.0,1756.0,422.00000000000006,670.0723267505703,448996.9230769231,0,1,0,0,1.0,454.46153846153845,366.0,509.75,5,1830,8,4078,1047,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,112650,14,23,10010.0,8716.0,3981.0,0.0,715.0,1455.2657172119143,1320.0,0.0,378.9565217391304,555.2111374194726,166231.6910785619,328.450954283178,3129.1666666666665,6378.223763041602,29727.0,0.0,97428.0,7494.461538461539,12170.20478200336,43417.0,35.0,82923.0,3769.227272727272,5863.690102022284,18128.0,0.0,0,280,484,124.27873945849976,204.1722148246782,0.0,3981.0,492.7894736842107,980.1440092175848,960682.2788051212,0,1,0,0,1.0,506.1081081081081,715.0,378.9565217391304,14,10010,23,8716,1018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,1016.0,0.0,0.0,0.0,0.0,1016.0,1016.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,1016.0,677.3333333333333,586.5878734966598,344085.3333333334,0,0,1,1,1.0,1016.0,0.0,1016.0,1,0,1,1016,1047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,582784,8,10,881.0,5731.0,651.0,0.0,110.12499999999996,222.54209072186129,1220.0,0.0,573.0999999999999,553.7754157698869,11345.541401273886,30.88622886009225,34281.41176470588,91489.12578488416,377820.0,0.0,569238.0,81319.71428571429,135076.09030803622,377820.0,353.0,156092.0,17343.555555555555,33162.716667634115,103567.0,0.0,0,160,224,13.727212826707666,17.15901603338458,0.0,1220.0,348.0,482.3069562011313,232620.0,0,1,0,0,1.0,367.3333333333333,110.125,573.1,8,881,10,5731,166,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,497944,10,18,1050.0,11964.0,820.0,0.0,105.0,254.30602736772784,1220.0,0.0,664.6666666666666,577.143370912493,26135.46904872837,56.23122278810469,18442.37037037037,73994.20388638982,383983.0,0.0,493021.0,54780.11111111111,125075.01697126051,383983.0,115.0,113932.0,6701.882352941176,15170.118831449348,54277.0,0.0,0,200,384,20.082579567180247,36.14864322092444,0.0,1220.0,448.7586206896552,549.8969809474976,302386.68965517246,0,1,0,0,1.0,464.7857142857143,105.0,664.6666666666666,10,1050,18,11964,166,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,583384,11,17,1668.0,6751.0,960.0,0.0,151.63636363636363,299.2745471059217,1320.0,0.0,397.11764705882354,532.9272795552107,14431.31796552528,47.99583121923124,21606.814814814818,72735.2072637121,373015.0,0.0,565360.0,56536.0,122799.59461297546,396025.0,47.0,210369.0,13148.062499999998,27935.53325418781,111878.0,0.0,0,220,364,18.85550512184085,29.1403260973904,0.0,1320.0,290.3103448275862,460.185684840391,211770.86453201965,0,1,0,0,1.0,300.67857142857144,151.63636363636363,397.11764705882354,11,1668,17,6751,1043,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,457702,3,9,0.0,4973.0,0.0,0.0,0.0,0.0,1220.0,0.0,552.5555555555554,633.8759955841346,10865.148065772051,26.217932191688043,41609.27272727273,122003.90003118008,408236.0,0.0,436361.0,218180.5,268779.0657035998,408236.0,28125.0,49366.0,6170.750000000001,11571.32251670976,28103.0,0.0,0,60,204,6.554483047922011,19.66344914376603,0.0,1220.0,382.5384615384616,581.6560575037187,338323.76923076925,0,1,0,0,3.0,414.4166666666667,0.0,552.5555555555555,3,0,9,4973,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,472312,7,11,200.0,5341.0,107.0,0.0,28.571428571428573,48.96208445609433,1220.0,0.0,485.5454545454545,544.1711796183924,11731.65195887464,38.11040159894307,27783.058823529413,80202.87637179121,334122.0,0.0,466548.0,77758.0,128198.6037755482,334122.0,274.0,90448.0,9044.8,18224.871807505257,59000.0,0.0,0,140,244,14.820711732922303,23.289689866020765,0.0,1220.0,291.6315789473684,468.96389466879424,219927.13450292396,0,1,0,0,1.0,307.8333333333333,28.571428571428573,485.54545454545456,7,200,11,5341,166,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,450300,3,9,0.0,5132.0,0.0,0.0,0.0,0.0,1220.0,0.0,570.2222222222222,621.5629046560327,11396.846546746614,26.648900732844773,40936.36363636364,120061.98233102162,401869.0,0.0,427072.0,213536.0,266343.0828424121,401869.0,25203.0,48356.0,6044.5,10673.028329124108,23516.0,0.0,0,60,204,6.662225183211193,19.986675549633578,0.0,1220.0,394.7692307692308,576.7110995183743,332595.6923076923,0,1,0,0,3.0,427.6666666666667,0.0,570.2222222222222,3,0,9,5132,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,541704,9,16,949.0,6077.0,746.0,0.0,105.44444444444446,242.969705473291,1220.0,0.0,379.8125,472.4424788620656,12970.182978157814,46.15066530799108,22571.0,76843.3833829506,376356.0,0.0,525364.0,65670.5,148982.51715841406,431927.0,168.0,165348.0,11023.2,21079.18324928988,65951.0,0.0,0,180,344,16.61423951087679,29.53642579711429,0.0,1220.0,270.2307692307692,416.1657657897687,173193.9446153846,0,1,0,0,1.0,281.04,105.44444444444444,379.8125,9,949,16,6077,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,16548,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.86052695189753,16548.0,0.0,16548.0,16548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,60.43026347594876,60.43026347594876,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,0.0,0.0,0.0,1,0,1,0,1047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,1,1,0.0,41.0,15.5,46.0,2,31,1,46,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,1.0,31.0,0.0,31.0,1,0,1,31,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
6,0,2,1,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,20,0.0,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,0,1,1,0.0,41.0,15.5,46.0,2,31,1,46,166,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEGIT,none
